TransactionId,CustomerId,ProductId,TransactionDate,Quantity,TransactionAmount,PointsUsed,TransactionType,IsReturn
TXN-816225,CUST-10508,PROD-021,2025-09-23T13:35:00Z,1,500.00,25000,Purchase,False
TXN-805070,CUST-10154,PROD-032,2025-09-23T13:49:00Z,2,300.00,15000,Redemption,False
TXN-823592,CUST-10733,PROD-024,2025-09-23T14:27:00Z,2,2200.00,110000,Purchase,False
TXN-807793,CUST-10232,PROD-039,2025-09-23T15:44:00Z,1,160.00,8000,Redemption,False
TXN-826493,CUST-10822,PROD-037,2025-09-23T17:13:00Z,1,100.00,5000,Redemption,False
TXN-806930,CUST-10208,PROD-017,2025-09-23T17:41:00Z,2,7200.00,360000,Transfer,False
TXN-814986,CUST-10468,PROD-004,2025-09-23T17:51:00Z,1,500.00,25000,Redemption,False
TXN-807066,CUST-10212,PROD-015,2025-09-23T18:23:00Z,1,4200.00,210000,Transfer,False
TXN-829582,CUST-10920,PROD-026,2025-09-23T18:43:00Z,2,720.00,36000,Transfer,False
TXN-812253,CUST-10380,PROD-021,2025-09-23T18:44:00Z,1,500.00,25000,Purchase,False
TXN-831814,CUST-10999,PROD-006,2025-09-23T19:51:00Z,1,440.00,22000,Redemption,False
TXN-804014,CUST-10123,PROD-018,2025-09-23T19:56:00Z,1,2400.00,120000,Redemption,False
TXN-828995,CUST-10901,PROD-015,2025-09-23T19:56:00Z,1,4200.00,210000,Redemption,False
TXN-807993,CUST-10238,PROD-035,2025-09-23T21:59:00Z,1,150.00,7500,Purchase,False
TXN-805759,CUST-10175,PROD-031,2025-09-23T23:03:00Z,1,100.00,5000,Transfer,False
TXN-824391,CUST-10761,PROD-049,2025-09-23T23:58:00Z,1,400.00,20000,Redemption,False
TXN-807062,CUST-10212,PROD-015,2025-09-24T01:03:00Z,1,4200.00,210000,Purchase,False
TXN-815348,CUST-10478,PROD-009,2025-09-24T01:16:00Z,2,320.00,16000,Transfer,False
TXN-816353,CUST-10512,PROD-031,2025-09-24T01:47:00Z,1,100.00,5000,Redemption,False
TXN-811000,CUST-10331,PROD-014,2025-09-24T01:51:00Z,1,2800.00,140000,Redemption,False
TXN-807582,CUST-10227,PROD-039,2025-09-24T02:42:00Z,1,160.00,8000,Purchase,False
TXN-803640,CUST-10112,PROD-041,2025-09-24T02:46:00Z,1,200.00,10000,Redemption,False
TXN-821451,CUST-10670,PROD-010,2025-09-24T03:29:00Z,1,360.00,18000,Redemption,False
TXN-811923,CUST-10367,PROD-020,2025-09-24T06:54:00Z,1,600.00,30000,Transfer,False
TXN-803212,CUST-10097,PROD-017,2025-09-24T07:14:00Z,2,7200.00,360000,Redemption,False
TXN-806377,CUST-10194,PROD-040,2025-09-24T07:14:00Z,1,100.00,5000,Redemption,False
TXN-806481,CUST-10197,PROD-032,2025-09-24T08:33:00Z,1,150.00,7500,Transfer,False
TXN-823561,CUST-10732,PROD-040,2025-09-24T08:54:00Z,1,100.00,5000,Redemption,False
TXN-808915,CUST-10264,PROD-021,2025-09-24T09:32:00Z,1,500.00,25000,Redemption,False
TXN-805113,CUST-10155,PROD-020,2025-09-24T10:01:00Z,1,600.00,30000,Redemption,False
TXN-805613,CUST-10169,PROD-038,2025-09-24T10:08:00Z,1,120.00,6000,Redemption,False
TXN-820256,CUST-10631,PROD-035,2025-09-24T11:46:00Z,1,150.00,7500,Transfer,False
TXN-805050,CUST-10153,PROD-015,2025-09-24T13:20:00Z,2,8400.00,420000,Redemption,False
TXN-827372,CUST-10851,PROD-037,2025-09-24T14:25:00Z,3,300.00,15000,Redemption,False
TXN-824136,CUST-10751,PROD-027,2025-09-24T14:50:00Z,1,1600.00,80000,Redemption,False
TXN-805276,CUST-10160,PROD-006,2025-09-24T16:16:00Z,1,440.00,22000,Redemption,False
TXN-820473,CUST-10636,PROD-007,2025-09-24T20:01:00Z,1,900.00,45000,Transfer,False
TXN-811928,CUST-10367,PROD-013,2025-09-24T20:23:00Z,1,1300.00,65000,Transfer,False
TXN-816668,CUST-10522,PROD-041,2025-09-24T20:42:00Z,1,200.00,10000,Redemption,False
TXN-825341,CUST-10788,PROD-043,2025-09-24T20:47:00Z,1,200.00,10000,Purchase,False
TXN-827058,CUST-10840,PROD-049,2025-09-24T23:31:00Z,1,400.00,20000,Purchase,False
TXN-831077,CUST-10975,PROD-015,2025-09-24T23:37:00Z,1,4200.00,210000,Redemption,False
TXN-802453,CUST-10075,PROD-048,2025-09-25T00:12:00Z,2,800.00,40000,Redemption,False
TXN-821610,CUST-10675,PROD-015,2025-09-25T02:05:00Z,1,-4200.00,-210000,Redemption,True
TXN-805045,CUST-10153,PROD-019,2025-09-25T03:17:00Z,1,4600.00,230000,Redemption,False
TXN-829943,CUST-10931,PROD-033,2025-09-25T03:23:00Z,1,200.00,10000,Transfer,False
TXN-830171,CUST-10941,PROD-008,2025-09-25T04:14:00Z,1,300.00,15000,Redemption,False
TXN-810848,CUST-10327,PROD-006,2025-09-25T04:57:00Z,1,440.00,22000,Transfer,False
TXN-804481,CUST-10137,PROD-044,2025-09-25T06:03:00Z,1,240.00,12000,Transfer,False
TXN-817969,CUST-10560,PROD-014,2025-09-25T08:03:00Z,1,2800.00,140000,Purchase,False
TXN-814012,CUST-10435,PROD-003,2025-09-25T08:17:00Z,1,700.00,35000,Redemption,False
TXN-826534,CUST-10824,PROD-050,2025-09-25T09:27:00Z,1,600.00,30000,Transfer,False
TXN-819276,CUST-10599,PROD-012,2025-09-25T10:10:00Z,1,6400.00,320000,Transfer,False
TXN-815426,CUST-10479,PROD-007,2025-09-25T11:55:00Z,1,900.00,45000,Redemption,False
TXN-808018,CUST-10239,PROD-028,2025-09-25T13:45:00Z,1,2600.00,130000,Transfer,False
TXN-806702,CUST-10204,PROD-009,2025-09-25T13:53:00Z,1,160.00,8000,Transfer,False
TXN-808329,CUST-10247,PROD-006,2025-09-25T16:01:00Z,1,440.00,22000,Transfer,False
TXN-829603,CUST-10920,PROD-028,2025-09-25T16:15:00Z,1,2600.00,130000,Transfer,False
TXN-808148,CUST-10242,PROD-035,2025-09-25T16:48:00Z,1,150.00,7500,Purchase,False
TXN-811004,CUST-10332,PROD-034,2025-09-25T17:21:00Z,1,100.00,5000,Redemption,False
TXN-810833,CUST-10326,PROD-048,2025-09-25T19:15:00Z,1,400.00,20000,Redemption,False
TXN-809684,CUST-10289,PROD-018,2025-09-25T19:38:00Z,1,2400.00,120000,Redemption,False
TXN-811902,CUST-10366,PROD-015,2025-09-25T21:36:00Z,1,4200.00,210000,Transfer,False
TXN-815439,CUST-10480,PROD-032,2025-09-25T22:20:00Z,1,150.00,7500,Redemption,False
TXN-806984,CUST-10209,PROD-002,2025-09-25T23:25:00Z,2,4800.00,240000,Redemption,False
TXN-812068,CUST-10374,PROD-024,2025-09-25T23:46:00Z,1,1100.00,55000,Transfer,False
TXN-827348,CUST-10850,PROD-028,2025-09-26T00:52:00Z,2,5200.00,260000,Transfer,False
TXN-825048,CUST-10779,PROD-019,2025-09-26T01:19:00Z,1,4600.00,230000,Transfer,False
TXN-802926,CUST-10090,PROD-003,2025-09-26T04:09:00Z,2,1400.00,70000,Transfer,False
TXN-819905,CUST-10620,PROD-026,2025-09-26T05:30:00Z,2,720.00,36000,Redemption,False
TXN-800284,CUST-10007,PROD-003,2025-09-26T05:55:00Z,1,700.00,35000,Purchase,False
TXN-828610,CUST-10886,PROD-023,2025-09-26T06:01:00Z,2,1200.00,60000,Redemption,False
TXN-816142,CUST-10506,PROD-020,2025-09-26T06:39:00Z,1,600.00,30000,Redemption,False
TXN-815309,CUST-10477,PROD-004,2025-09-26T07:41:00Z,1,500.00,25000,Redemption,False
TXN-805638,CUST-10170,PROD-016,2025-09-26T07:48:00Z,1,700.00,35000,Purchase,False
TXN-814033,CUST-10435,PROD-032,2025-09-26T08:22:00Z,1,150.00,7500,Redemption,False
TXN-830358,CUST-10949,PROD-045,2025-09-26T09:51:00Z,1,320.00,16000,Redemption,False
TXN-822935,CUST-10718,PROD-001,2025-09-26T11:01:00Z,1,360.00,18000,Purchase,False
TXN-803164,CUST-10095,PROD-029,2025-09-26T14:00:00Z,1,440.00,22000,Purchase,False
TXN-802400,CUST-10073,PROD-043,2025-09-26T14:47:00Z,1,200.00,10000,Purchase,False
TXN-824106,CUST-10749,PROD-012,2025-09-26T14:59:00Z,1,6400.00,320000,Redemption,False
TXN-822044,CUST-10689,PROD-043,2025-09-26T17:14:00Z,2,400.00,20000,Redemption,False
TXN-822898,CUST-10717,PROD-028,2025-09-26T20:40:00Z,1,2600.00,130000,Redemption,False
TXN-822619,CUST-10710,PROD-029,2025-09-26T20:46:00Z,1,440.00,22000,Purchase,False
TXN-819303,CUST-10599,PROD-018,2025-09-26T22:13:00Z,1,2400.00,120000,Purchase,False
TXN-818359,CUST-10570,PROD-040,2025-09-26T22:56:00Z,1,100.00,5000,Redemption,False
TXN-819654,CUST-10612,PROD-046,2025-09-26T23:00:00Z,1,200.00,10000,Transfer,False
TXN-820447,CUST-10636,PROD-021,2025-09-27T02:15:00Z,1,500.00,25000,Redemption,False
TXN-813866,CUST-10430,PROD-045,2025-09-27T02:19:00Z,1,320.00,16000,Transfer,False
TXN-808404,CUST-10249,PROD-001,2025-09-27T05:13:00Z,3,1080.00,54000,Transfer,False
TXN-809746,CUST-10291,PROD-017,2025-09-27T05:20:00Z,1,3600.00,180000,Redemption,False
TXN-820430,CUST-10635,PROD-002,2025-09-27T05:21:00Z,1,2400.00,120000,Purchase,False
TXN-822458,CUST-10704,PROD-023,2025-09-27T05:22:00Z,2,1200.00,60000,Purchase,False
TXN-822670,CUST-10711,PROD-005,2025-09-27T06:44:00Z,1,4400.00,220000,Transfer,False
TXN-804306,CUST-10134,PROD-038,2025-09-27T07:56:00Z,1,120.00,6000,Transfer,False
TXN-825449,CUST-10790,PROD-018,2025-09-27T08:43:00Z,1,2400.00,120000,Redemption,False
TXN-805728,CUST-10174,PROD-024,2025-09-27T08:53:00Z,2,2200.00,110000,Transfer,False
TXN-816145,CUST-10506,PROD-014,2025-09-27T09:33:00Z,1,2800.00,140000,Purchase,False
TXN-828054,CUST-10871,PROD-043,2025-09-27T11:34:00Z,1,200.00,10000,Purchase,False
TXN-818106,CUST-10564,PROD-023,2025-09-27T11:46:00Z,1,600.00,30000,Transfer,False
TXN-825853,CUST-10805,PROD-032,2025-09-27T11:52:00Z,2,300.00,15000,Redemption,False
TXN-818574,CUST-10577,PROD-003,2025-09-27T11:58:00Z,1,700.00,35000,Purchase,False
TXN-804698,CUST-10142,PROD-002,2025-09-27T12:59:00Z,1,2400.00,120000,Transfer,False
TXN-820849,CUST-10651,PROD-041,2025-09-27T13:06:00Z,1,200.00,10000,Redemption,False
TXN-801633,CUST-10050,PROD-003,2025-09-27T13:57:00Z,1,700.00,35000,Redemption,False
TXN-818806,CUST-10585,PROD-039,2025-09-27T14:24:00Z,3,480.00,24000,Redemption,False
TXN-812209,CUST-10378,PROD-028,2025-09-27T14:59:00Z,1,2600.00,130000,Redemption,False
TXN-813413,CUST-10417,PROD-024,2025-09-27T15:17:00Z,1,1100.00,55000,Redemption,False
TXN-814763,CUST-10463,PROD-011,2025-09-27T15:17:00Z,1,5000.00,250000,Redemption,False
TXN-811115,CUST-10335,PROD-044,2025-09-27T15:42:00Z,1,240.00,12000,Redemption,False
TXN-809696,CUST-10289,PROD-004,2025-09-27T15:46:00Z,1,500.00,25000,Transfer,False
TXN-801681,CUST-10051,PROD-040,2025-09-27T18:43:00Z,2,200.00,10000,Purchase,False
TXN-825209,CUST-10785,PROD-022,2025-09-27T20:21:00Z,1,400.00,20000,Purchase,False
TXN-829314,CUST-10912,PROD-014,2025-09-27T20:27:00Z,2,5600.00,280000,Redemption,False
TXN-802993,CUST-10091,PROD-024,2025-09-27T21:26:00Z,1,1100.00,55000,Purchase,False
TXN-830514,CUST-10955,PROD-039,2025-09-27T21:40:00Z,1,160.00,8000,Redemption,False
TXN-820872,CUST-10652,PROD-036,2025-09-27T22:21:00Z,1,200.00,10000,Redemption,False
TXN-806020,CUST-10184,PROD-038,2025-09-27T22:42:00Z,1,-120.00,-6000,Purchase,True
TXN-822094,CUST-10690,PROD-013,2025-09-27T22:52:00Z,1,1300.00,65000,Transfer,False
TXN-808934,CUST-10265,PROD-016,2025-09-27T23:30:00Z,1,700.00,35000,Purchase,False
TXN-828753,CUST-10892,PROD-042,2025-09-27T23:51:00Z,1,200.00,10000,Transfer,False
TXN-811727,CUST-10359,PROD-017,2025-09-28T00:30:00Z,1,3600.00,180000,Purchase,False
TXN-823184,CUST-10723,PROD-020,2025-09-28T00:52:00Z,1,600.00,30000,Transfer,False
TXN-828629,CUST-10887,PROD-004,2025-09-28T01:53:00Z,1,500.00,25000,Redemption,False
TXN-806907,CUST-10208,PROD-011,2025-09-28T02:46:00Z,1,5000.00,250000,Redemption,False
TXN-823043,CUST-10719,PROD-011,2025-09-28T03:38:00Z,1,5000.00,250000,Redemption,False
TXN-811974,CUST-10369,PROD-029,2025-09-28T03:40:00Z,1,440.00,22000,Transfer,False
TXN-806386,CUST-10194,PROD-032,2025-09-28T03:50:00Z,1,150.00,7500,Purchase,False
TXN-828976,CUST-10900,PROD-013,2025-09-28T03:59:00Z,1,1300.00,65000,Redemption,False
TXN-800286,CUST-10007,PROD-010,2025-09-28T06:22:00Z,2,720.00,36000,Redemption,False
TXN-801157,CUST-10034,PROD-029,2025-09-28T06:46:00Z,1,440.00,22000,Redemption,False
TXN-824808,CUST-10772,PROD-028,2025-09-28T06:56:00Z,1,2600.00,130000,Transfer,False
TXN-821582,CUST-10674,PROD-011,2025-09-28T07:08:00Z,1,5000.00,250000,Purchase,False
TXN-823251,CUST-10726,PROD-018,2025-09-28T08:24:00Z,1,2400.00,120000,Transfer,False
TXN-820358,CUST-10633,PROD-026,2025-09-28T08:35:00Z,1,360.00,18000,Purchase,False
TXN-831240,CUST-10980,PROD-019,2025-09-28T08:39:00Z,1,4600.00,230000,Transfer,False
TXN-825829,CUST-10804,PROD-047,2025-09-28T08:51:00Z,1,200.00,10000,Redemption,False
TXN-810479,CUST-10312,PROD-025,2025-09-28T09:26:00Z,1,240.00,12000,Redemption,False
TXN-802487,CUST-10075,PROD-045,2025-09-28T09:56:00Z,1,320.00,16000,Redemption,False
TXN-820373,CUST-10633,PROD-007,2025-09-28T11:05:00Z,2,1800.00,90000,Purchase,False
TXN-829749,CUST-10924,PROD-001,2025-09-28T12:51:00Z,1,360.00,18000,Purchase,False
TXN-818836,CUST-10586,PROD-040,2025-09-28T17:33:00Z,1,100.00,5000,Redemption,False
TXN-801710,CUST-10052,PROD-045,2025-09-28T19:51:00Z,1,320.00,16000,Redemption,False
TXN-831269,CUST-10981,PROD-037,2025-09-28T20:22:00Z,1,100.00,5000,Redemption,False
TXN-816506,CUST-10517,PROD-016,2025-09-28T20:38:00Z,1,700.00,35000,Transfer,False
TXN-806093,CUST-10185,PROD-015,2025-09-28T21:40:00Z,1,4200.00,210000,Redemption,False
TXN-820463,CUST-10636,PROD-022,2025-09-28T21:49:00Z,1,400.00,20000,Redemption,False
TXN-804018,CUST-10123,PROD-011,2025-09-28T22:25:00Z,1,5000.00,250000,Redemption,False
TXN-820122,CUST-10626,PROD-027,2025-09-29T01:13:00Z,1,1600.00,80000,Redemption,False
TXN-827585,CUST-10857,PROD-012,2025-09-29T01:45:00Z,1,6400.00,320000,Redemption,False
TXN-821218,CUST-10662,PROD-001,2025-09-29T01:52:00Z,1,360.00,18000,Purchase,False
TXN-816931,CUST-10533,PROD-021,2025-09-29T02:33:00Z,1,500.00,25000,Redemption,False
TXN-812919,CUST-10402,PROD-014,2025-09-29T02:37:00Z,1,2800.00,140000,Purchase,False
TXN-815271,CUST-10475,PROD-006,2025-09-29T02:46:00Z,1,440.00,22000,Redemption,False
TXN-815565,CUST-10485,PROD-023,2025-09-29T03:23:00Z,1,600.00,30000,Redemption,False
TXN-818950,CUST-10590,PROD-008,2025-09-29T03:55:00Z,2,600.00,30000,Redemption,False
TXN-824685,CUST-10769,PROD-033,2025-09-29T05:49:00Z,1,200.00,10000,Redemption,False
TXN-830403,CUST-10952,PROD-048,2025-09-29T06:13:00Z,1,400.00,20000,Redemption,False
TXN-821408,CUST-10668,PROD-024,2025-09-29T06:22:00Z,1,1100.00,55000,Redemption,False
TXN-818057,CUST-10562,PROD-018,2025-09-29T06:49:00Z,2,4800.00,240000,Redemption,False
TXN-825150,CUST-10783,PROD-025,2025-09-29T07:23:00Z,1,240.00,12000,Redemption,False
TXN-812639,CUST-10391,PROD-023,2025-09-29T07:33:00Z,1,600.00,30000,Redemption,False
TXN-809670,CUST-10288,PROD-019,2025-09-29T09:04:00Z,1,4600.00,230000,Redemption,False
TXN-822937,CUST-10718,PROD-040,2025-09-29T09:08:00Z,1,100.00,5000,Transfer,False
TXN-803279,CUST-10100,PROD-029,2025-09-29T09:41:00Z,1,440.00,22000,Redemption,False
TXN-827302,CUST-10847,PROD-029,2025-09-29T10:40:00Z,1,440.00,22000,Redemption,False
TXN-807372,CUST-10221,PROD-032,2025-09-29T11:47:00Z,1,150.00,7500,Redemption,False
TXN-823737,CUST-10737,PROD-019,2025-09-29T13:01:00Z,1,4600.00,230000,Purchase,False
TXN-821480,CUST-10670,PROD-008,2025-09-29T13:18:00Z,1,300.00,15000,Redemption,False
TXN-822231,CUST-10694,PROD-025,2025-09-29T13:18:00Z,1,240.00,12000,Purchase,False
TXN-817079,CUST-10537,PROD-043,2025-09-29T14:01:00Z,1,200.00,10000,Redemption,False
TXN-819892,CUST-10620,PROD-025,2025-09-29T14:17:00Z,1,240.00,12000,Redemption,False
TXN-814571,CUST-10456,PROD-047,2025-09-29T15:21:00Z,2,400.00,20000,Redemption,False
TXN-815454,CUST-10480,PROD-042,2025-09-29T16:08:00Z,2,400.00,20000,Redemption,False
TXN-816940,CUST-10533,PROD-010,2025-09-29T16:32:00Z,1,360.00,18000,Transfer,False
TXN-810287,CUST-10306,PROD-024,2025-09-29T16:39:00Z,2,2200.00,110000,Transfer,False
TXN-816002,CUST-10502,PROD-010,2025-09-29T17:02:00Z,1,360.00,18000,Purchase,False
TXN-815293,CUST-10476,PROD-017,2025-09-29T17:06:00Z,1,3600.00,180000,Redemption,False
TXN-804391,CUST-10135,PROD-046,2025-09-29T18:50:00Z,1,200.00,10000,Redemption,False
TXN-803786,CUST-10116,PROD-048,2025-09-29T19:22:00Z,1,400.00,20000,Redemption,False
TXN-825458,CUST-10790,PROD-041,2025-09-29T21:33:00Z,1,200.00,10000,Purchase,False
TXN-824798,CUST-10772,PROD-022,2025-09-29T23:19:00Z,1,400.00,20000,Redemption,False
TXN-821876,CUST-10683,PROD-019,2025-09-29T23:37:00Z,1,4600.00,230000,Redemption,False
TXN-817305,CUST-10543,PROD-001,2025-09-30T02:08:00Z,1,360.00,18000,Transfer,False
TXN-829129,CUST-10906,PROD-009,2025-09-30T02:28:00Z,1,160.00,8000,Purchase,False
TXN-826939,CUST-10835,PROD-047,2025-09-30T02:30:00Z,1,200.00,10000,Transfer,False
TXN-829808,CUST-10926,PROD-033,2025-09-30T03:28:00Z,2,400.00,20000,Redemption,False
TXN-805827,CUST-10177,PROD-002,2025-09-30T03:36:00Z,1,2400.00,120000,Redemption,False
TXN-831227,CUST-10979,PROD-006,2025-09-30T05:26:00Z,1,440.00,22000,Purchase,False
TXN-814956,CUST-10467,PROD-042,2025-09-30T05:32:00Z,1,200.00,10000,Redemption,False
TXN-801062,CUST-10030,PROD-029,2025-09-30T06:11:00Z,2,880.00,44000,Redemption,False
TXN-821586,CUST-10674,PROD-023,2025-09-30T06:24:00Z,1,600.00,30000,Redemption,False
TXN-821016,CUST-10658,PROD-045,2025-09-30T07:08:00Z,1,320.00,16000,Transfer,False
TXN-830967,CUST-10972,PROD-047,2025-09-30T07:21:00Z,1,200.00,10000,Purchase,False
TXN-831476,CUST-10987,PROD-001,2025-09-30T08:32:00Z,1,360.00,18000,Transfer,False
TXN-813660,CUST-10424,PROD-017,2025-09-30T08:52:00Z,1,3600.00,180000,Redemption,False
TXN-820585,CUST-10640,PROD-017,2025-09-30T08:56:00Z,1,3600.00,180000,Transfer,False
TXN-818813,CUST-10585,PROD-033,2025-09-30T10:22:00Z,1,200.00,10000,Transfer,False
TXN-809795,CUST-10293,PROD-015,2025-09-30T10:54:00Z,1,4200.00,210000,Redemption,False
TXN-825950,CUST-10808,PROD-017,2025-09-30T11:40:00Z,1,3600.00,180000,Redemption,False
TXN-804682,CUST-10142,PROD-032,2025-09-30T12:37:00Z,1,150.00,7500,Purchase,False
TXN-809028,CUST-10269,PROD-015,2025-09-30T13:01:00Z,1,4200.00,210000,Purchase,False
TXN-813531,CUST-10421,PROD-040,2025-09-30T14:07:00Z,1,100.00,5000,Redemption,False
TXN-828625,CUST-10887,PROD-004,2025-09-30T16:18:00Z,1,500.00,25000,Transfer,False
TXN-805220,CUST-10159,PROD-034,2025-09-30T16:19:00Z,1,100.00,5000,Redemption,False
TXN-804866,CUST-10147,PROD-048,2025-09-30T18:21:00Z,1,400.00,20000,Redemption,False
TXN-826831,CUST-10831,PROD-035,2025-09-30T19:27:00Z,1,150.00,7500,Purchase,False
TXN-824526,CUST-10764,PROD-036,2025-09-30T20:04:00Z,2,400.00,20000,Transfer,False
TXN-830877,CUST-10968,PROD-009,2025-09-30T20:36:00Z,1,160.00,8000,Redemption,False
TXN-824663,CUST-10769,PROD-041,2025-09-30T20:39:00Z,1,200.00,10000,Transfer,False
TXN-823832,CUST-10740,PROD-044,2025-09-30T21:47:00Z,2,480.00,24000,Redemption,False
TXN-806923,CUST-10208,PROD-019,2025-09-30T21:52:00Z,1,4600.00,230000,Redemption,False
TXN-830918,CUST-10970,PROD-040,2025-09-30T23:52:00Z,1,100.00,5000,Redemption,False
TXN-826845,CUST-10831,PROD-005,2025-10-01T01:15:00Z,1,4400.00,220000,Purchase,False
TXN-822023,CUST-10689,PROD-050,2025-10-01T01:48:00Z,1,600.00,30000,Purchase,False
TXN-813606,CUST-10423,PROD-007,2025-10-01T02:42:00Z,1,900.00,45000,Purchase,False
TXN-826507,CUST-10822,PROD-010,2025-10-01T03:07:00Z,1,360.00,18000,Redemption,False
TXN-813236,CUST-10412,PROD-002,2025-10-01T04:32:00Z,1,2400.00,120000,Purchase,False
TXN-812997,CUST-10404,PROD-034,2025-10-01T05:04:00Z,1,100.00,5000,Redemption,False
TXN-807657,CUST-10228,PROD-050,2025-10-01T07:01:00Z,1,600.00,30000,Purchase,False
TXN-815226,CUST-10475,PROD-043,2025-10-01T07:27:00Z,1,200.00,10000,Redemption,False
TXN-813586,CUST-10423,PROD-009,2025-10-01T07:43:00Z,1,160.00,8000,Redemption,False
TXN-825187,CUST-10784,PROD-015,2025-10-01T09:46:00Z,1,4200.00,210000,Purchase,False
TXN-812474,CUST-10387,PROD-028,2025-10-01T11:58:00Z,1,2600.00,130000,Purchase,False
TXN-801211,CUST-10036,PROD-036,2025-10-01T12:05:00Z,3,600.00,30000,Redemption,False
TXN-821805,CUST-10680,PROD-032,2025-10-01T15:24:00Z,1,150.00,7500,Redemption,False
TXN-811707,CUST-10359,PROD-014,2025-10-01T15:38:00Z,1,2800.00,140000,Redemption,False
TXN-810376,CUST-10309,PROD-050,2025-10-01T15:49:00Z,1,600.00,30000,Redemption,False
TXN-811409,CUST-10349,PROD-044,2025-10-01T16:31:00Z,1,240.00,12000,Transfer,False
TXN-801653,CUST-10051,PROD-031,2025-10-01T18:32:00Z,1,100.00,5000,Redemption,False
TXN-820180,CUST-10628,PROD-002,2025-10-01T18:47:00Z,1,2400.00,120000,Transfer,False
TXN-802544,CUST-10077,PROD-041,2025-10-01T18:50:00Z,1,200.00,10000,Redemption,False
TXN-829736,CUST-10924,PROD-010,2025-10-01T19:16:00Z,1,360.00,18000,Purchase,False
TXN-817958,CUST-10560,PROD-015,2025-10-01T19:24:00Z,1,4200.00,210000,Redemption,False
TXN-819941,CUST-10620,PROD-023,2025-10-01T20:08:00Z,1,600.00,30000,Redemption,False
TXN-824650,CUST-10768,PROD-039,2025-10-01T21:22:00Z,2,320.00,16000,Purchase,False
TXN-814694,CUST-10461,PROD-027,2025-10-01T22:18:00Z,1,1600.00,80000,Transfer,False
TXN-823728,CUST-10737,PROD-005,2025-10-01T22:33:00Z,1,4400.00,220000,Transfer,False
TXN-804173,CUST-10129,PROD-010,2025-10-02T00:12:00Z,2,720.00,36000,Purchase,False
TXN-802880,CUST-10089,PROD-031,2025-10-02T00:18:00Z,1,100.00,5000,Redemption,False
TXN-829591,CUST-10920,PROD-028,2025-10-02T01:02:00Z,1,2600.00,130000,Redemption,False
TXN-803188,CUST-10097,PROD-019,2025-10-02T01:15:00Z,1,4600.00,230000,Redemption,False
TXN-828015,CUST-10869,PROD-047,2025-10-02T02:26:00Z,1,200.00,10000,Redemption,False
TXN-816622,CUST-10520,PROD-027,2025-10-02T02:50:00Z,1,1600.00,80000,Redemption,False
TXN-810244,CUST-10305,PROD-016,2025-10-02T04:19:00Z,1,700.00,35000,Transfer,False
TXN-813675,CUST-10424,PROD-016,2025-10-02T04:55:00Z,1,700.00,35000,Redemption,False
TXN-814767,CUST-10463,PROD-007,2025-10-02T06:03:00Z,1,900.00,45000,Redemption,False
TXN-827468,CUST-10853,PROD-047,2025-10-02T06:29:00Z,1,200.00,10000,Purchase,False
TXN-818942,CUST-10590,PROD-009,2025-10-02T06:56:00Z,1,160.00,8000,Redemption,False
TXN-806155,CUST-10187,PROD-009,2025-10-02T07:14:00Z,1,160.00,8000,Transfer,False
TXN-805780,CUST-10175,PROD-049,2025-10-02T08:32:00Z,1,400.00,20000,Transfer,False
TXN-816649,CUST-10521,PROD-016,2025-10-02T10:46:00Z,1,700.00,35000,Redemption,False
TXN-823986,CUST-10746,PROD-035,2025-10-02T11:22:00Z,1,150.00,7500,Transfer,False
TXN-827014,CUST-10838,PROD-016,2025-10-02T12:15:00Z,1,700.00,35000,Purchase,False
TXN-828510,CUST-10884,PROD-004,2025-10-02T12:32:00Z,1,500.00,25000,Redemption,False
TXN-820622,CUST-10641,PROD-038,2025-10-02T12:47:00Z,1,120.00,6000,Redemption,False
TXN-812088,CUST-10374,PROD-029,2025-10-02T13:55:00Z,1,440.00,22000,Redemption,False
TXN-824627,CUST-10768,PROD-032,2025-10-02T14:21:00Z,1,150.00,7500,Redemption,False
TXN-806811,CUST-10206,PROD-038,2025-10-02T14:56:00Z,1,120.00,6000,Redemption,False
TXN-805912,CUST-10181,PROD-025,2025-10-02T15:05:00Z,1,240.00,12000,Redemption,False
TXN-825462,CUST-10791,PROD-034,2025-10-02T16:50:00Z,1,100.00,5000,Redemption,False
TXN-812432,CUST-10387,PROD-025,2025-10-02T16:58:00Z,1,240.00,12000,Redemption,False
TXN-823204,CUST-10723,PROD-012,2025-10-02T17:38:00Z,1,6400.00,320000,Purchase,False
TXN-822203,CUST-10693,PROD-002,2025-10-02T17:40:00Z,1,2400.00,120000,Redemption,False
TXN-806817,CUST-10206,PROD-037,2025-10-02T18:30:00Z,2,200.00,10000,Redemption,False
TXN-831157,CUST-10977,PROD-004,2025-10-02T19:20:00Z,1,500.00,25000,Redemption,False
TXN-828826,CUST-10895,PROD-048,2025-10-02T19:59:00Z,1,400.00,20000,Redemption,False
TXN-816184,CUST-10507,PROD-043,2025-10-02T20:24:00Z,1,200.00,10000,Purchase,False
TXN-805808,CUST-10176,PROD-007,2025-10-02T20:25:00Z,2,1800.00,90000,Redemption,False
TXN-828535,CUST-10885,PROD-037,2025-10-02T22:09:00Z,1,100.00,5000,Redemption,False
TXN-804454,CUST-10136,PROD-027,2025-10-02T22:27:00Z,1,1600.00,80000,Transfer,False
